3 2.6132583618164062
4 3.9715981483459473
3 3.4388599395751953
3 2.6887500286102295
3 2.871829032897949
2 2.2925775051116943
4 3.9634110927581787
4 3.870864152908325
2 2.1345982551574707
4 3.3200182914733887
1 1.5985081195831299
2 1.9120620489120483
3 3.2487850189208984
2 2.402122735977173
4 3.379054069519043
3 3.1475136280059814
2 1.8742215633392334
2 2.071544885635376
3 2.49442458152771
1 1.0001087188720703
3 2.8114395141601562
2 2.165095329284668
4 3.983245849609375
3 2.6982545852661133
4 3.991882085800171
2 2.2986505031585693
1 1.2796982526779175
2 1.7204946279525757
2 2.215744972229004
3 2.7836062908172607
2 2.2520344257354736
2 2.3730077743530273
1 1.912460446357727
2 2.2653682231903076
1 1.7293992042541504
2 1.6522892713546753
4 3.9759926795959473
3 3.241981267929077
3 3.252011775970459
3 2.822059392929077
4 3.9983150959014893
4 3.2667276859283447
3 2.8647098541259766
3 2.937236785888672
1 1.7124124765396118
2 2.4608023166656494
1 1.137210726737976
1 1.2273248434066772
3 2.8054726123809814
4 3.978588819503784
2 2.222144365310669
4 3.993455171585083
3 3.4463376998901367
2 2.3640687465667725
3 3.240051031112671
3 3.1334149837493896
2 2.377408266067505
2 2.238478422164917
3 2.590975761413574
1 1.010748028755188
2 2.3598227500915527
4 3.9797940254211426
2 2.134516954421997
2 2.0141708850860596
2 2.3520796298980713
3 2.8464760780334473
2 1.5701382160186768
2 1.9843562841415405
3 2.772658348083496
2 2.4448349475860596
3 2.24295973777771
3 3.256901979446411
2 2.298607110977173
2 1.709526538848877
3 2.5558183193206787
4 3.9691293239593506
4 3.9529082775115967
3 3.069260358810425
2 2.239293098449707
4 3.9858343601226807
3 3.451127052307129
2 2.561084508895874
2 2.0056517124176025
1 1.5512953996658325
2 1.8395771980285645
1 0.8621715307235718
4 3.9982492923736572
1 1.6816316843032837
3 3.5290098190307617
2 2.314232110977173
3 2.058103322982788
3 3.3303182125091553
2 1.8986363410949707
2 2.185786247253418
3 3.35953950881958
2 2.413332223892212
4 3.9951469898223877
1 0.9979402422904968
4 3.4807372093200684
4 3.9394779205322266
3 2.352916955947876
3 3.3460028171539307
3 3.411897897720337
4 3.8494796752929688
3 2.6465742588043213
2 2.307149648666382
2 2.1156575679779053
3 3.3848812580108643
2 1.923539161682129
4 3.9771647453308105
1 0.815891683101654
4 3.521092653274536
2 2.2185513973236084
2 1.796966552734375
3 3.3108012676239014
1 1.014612078666687
3 2.834469795227051
3 2.947246551513672
4 3.940091371536255
4 3.25080943107605
1 1.2995100021362305
3 2.830190658569336
4 3.971179723739624
1 1.15265953540802
3 2.879709243774414
3 2.9647457599639893
2 2.242466688156128
3 3.3539819717407227
3 2.8460702896118164
2 2.299633502960205
2 2.1267974376678467
3 2.6220951080322266
3 3.0138185024261475
3 3.084512948989868
3 3.2422189712524414
4 3.9598941802978516
2 2.428718090057373
