3 2.514962673187256
4 3.9843294620513916
3 3.4045894145965576
3 2.5719544887542725
3 2.7831618785858154
2 2.185757637023926
4 3.9747493267059326
4 3.8642029762268066
2 2.064467668533325
4 3.197039842605591
1 1.5113011598587036
2 1.8192169666290283
3 3.181145668029785
2 2.321556329727173
4 3.2847681045532227
3 3.0747599601745605
2 1.7859482765197754
2 1.9217264652252197
3 2.439237594604492
1 0.9603373408317566
3 2.707956552505493
2 2.0302817821502686
4 3.9841206073760986
3 2.6229467391967773
4 3.9895968437194824
2 2.2141032218933105
1 1.2168635129928589
2 1.6098945140838623
2 2.138125419616699
3 2.7307729721069336
2 2.171954393386841
2 2.289968729019165
1 1.8266762495040894
2 2.1893322467803955
1 1.6612344980239868
2 1.5894259214401245
4 3.9823083877563477
3 3.1671104431152344
3 3.1597959995269775
3 2.7092511653900146
4 3.996610164642334
4 3.244960069656372
3 2.7310149669647217
3 2.8806257247924805
1 1.6332666873931885
2 2.380991220474243
1 1.068766713142395
1 1.1719497442245483
3 2.721815824508667
4 3.984361410140991
2 2.1588525772094727
4 3.9915881156921387
3 3.337653875350952
2 2.2441985607147217
3 3.1681642532348633
3 3.0239601135253906
2 2.3015449047088623
2 2.1286799907684326
3 2.5326361656188965
1 0.9508222341537476
2 2.278377056121826
4 3.9865849018096924
2 2.0397326946258545
2 1.928519606590271
2 2.2079498767852783
3 2.740036964416504
2 1.4856656789779663
2 1.8997538089752197
3 2.6711297035217285
2 2.382749319076538
3 2.1514525413513184
3 3.175837278366089
2 2.199481964111328
2 1.6419497728347778
3 2.447842836380005
4 3.9808413982391357
4 3.952195405960083
3 2.9378228187561035
2 2.157893419265747
4 3.989084482192993
3 3.404946804046631
2 2.4894261360168457
2 1.9201204776763916
1 1.479250431060791
2 1.7412320375442505
1 0.8196525573730469
4 3.995568037033081
1 1.5964103937149048
3 3.4808833599090576
2 2.161982297897339
3 1.9621442556381226
3 3.273465394973755
2 1.8177675008773804
2 2.108989715576172
3 3.301212787628174
2 2.3588297367095947
4 3.9941961765289307
1 0.9769462943077087
4 3.413987636566162
4 3.9390671253204346
3 2.2891845703125
3 3.2768990993499756
3 3.369750738143921
4 3.862413167953491
3 2.5539541244506836
2 2.173121452331543
2 2.0148608684539795
3 3.32492733001709
2 1.8526225090026855
4 3.981083631515503
1 0.7666726112365723
4 3.4692318439483643
2 2.1372547149658203
2 1.6981933116912842
3 3.2544567584991455
1 0.9463708996772766
3 2.8027431964874268
3 2.8642148971557617
4 3.9703176021575928
4 3.165938138961792
1 1.248658299446106
3 2.7408909797668457
4 3.97774076461792
1 1.0531142950057983
3 2.7780539989471436
3 2.8121562004089355
2 2.156630039215088
3 3.293569564819336
3 2.7193613052368164
2 2.211538314819336
2 2.0096077919006348
3 2.531979560852051
3 2.9617531299591064
3 3.0196945667266846
3 3.180945634841919
4 3.960996389389038
2 2.3815395832061768
